Station	VariableType	Variable common name	Variable scientific name	Value	Unit	SampleMatrix
1371	PCB	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-hexachlorobiphenyl (PCB 138/163/164)"	"2,2',3,4,4',5/2,3,3',4',5,6/2,3,3',4',5',6-Hexachlorobiphenyl (PCB 138/163/164)"	9.18	ng/g dwt	Surface sediment
1371	PCB	"2,2',4,6-tetrachlorobiphenyl (PCB 50)"	"1,3,5-trichloro-2-(2-chlorophenyl)benzene"	0.03	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-54	"2,2',6,6'-tetrachlorobiphenyl"	0.03	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-161	"2,3,3',4,5',6-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-165	"2,3,3',5,5',6-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL5-PCB-104	"2,2',4,6,6'-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	PCB 65/62	"2,3,5,6-tetrachlorobiphenyl/2,3,4,6-tetrachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-155	"2,2',4,4',6,6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	PCB 140	"2,2',3,4,4',6'-hexachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	PCB 88/121	"2,2',3,4,6-pentachlorobiphenyl/2,3',4,5',6-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL5-PCB-94	"2,2',3,5,6'-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL5-PCB-96	"2,2',3,6,6'-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	"1,3,5-trichloro-2-(2,4-dichlorophenyl)benzene (PCB 100)"	"2,2',4,4',6-Pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	PCB 103	"2,2',4,5',6-pentachlorobiphenyl"	0.04	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-72	"2,3',5,5'-tetrachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1371	PCB	"3,5-dichlorobiphenyl (PCB 14)"	"1,3-dichloro-5-phenylbenzene"	0.05	ng/g dwt	Surface sediment
1371	PCB	PCB 113	"2,3,3',5',6-pentachlorobiphenyl"	0.05	ng/g dwt	Surface sediment
1371	PCB	CL5-PCB-112	"2,3,3',5,6-pentachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-145	"2,2',3,4,6,6'-hexachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-148	"2,2',3,4',5,6'-hexachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-150	"2,2',3,4',6,6'-hexachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-152	"2,2',3,5,6,6'-hexachlorobiphenyl"	0.06	ng/g dwt	Surface sediment
1371	PCB	"3,3',4,4',5,5'-hexachlorobiphenyl (PCB 169)"	"1,2,3-trichloro-5-(3,4,5-trichlorophenyl)benzene"	0.10	ng/g dwt	Surface sediment
1371	Organochlorine	Endrin ketone	endrin ketone	0.10	ng/g dwt	Surface sediment
1371	PCB	"1,2,3,4-tetrachloro-5-(3,5-dichlorophenyl)benzene (PCB 159)"	"2,3,3',4,5,5'-Hexachlorobiphenyl"	0.12	ng/g dwt	Surface sediment
1371	PCB	CL6-PCB-162	"2,3,3',4',5,5'-hexachlorobiphenyl"	0.12	ng/g dwt	Surface sediment
1371	PCB	PCB 166	"2,3,4,4',5,6-hexachlorobiphenyl"	0.12	ng/g dwt	Surface sediment
1371	PCB	"1,2,3-trichloro-4-(3-chlorophenyl)benzene (PCB 55)"	"2,3,3',4-tetrachlorobiphenyl"	0.13	ng/g dwt	Surface sediment
1371	Insecticides	Beta-endosulfan	"1,9,10,11,12,12-hexachloro-4,6-dioxa-5$l^{4}-thiatricyclo[7.2.1.0^{2,8}]dodec-10-en-5-one"	0.13	ng/g dwt	Surface sediment
1371	Insecticides	Endrin	"3,4,5,6,13,13-hexachloro-10-oxapentacyclo[6.3.1.1^{3,6}.0^{2,7}.0^{9,11}]tridec-4-ene"	0.13	ng/g dwt	Surface sediment
1371	PCB	"2,2',3,3',4,4',6,6'-octachlorobiphenyl (PCB 197)"	"1,2,3,5-tetrachloro-4-(2,3,4,6-tetrachlorophenyl)benzene"	0.17	ng/g dwt	Surface sediment
1371	Insecticides	Endosulfan sulphate	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5A,6,9,9A-hexahydro-, 3,3-dioxide"	0.18	ng/g dwt	Surface sediment
1371	PCB	CL7-PCB-184	"2,2',3,4,4',6,6'-heptachlorobiphenyl"	0.18	ng/g dwt	Surface sediment
1371	PCB	CL7-PCB-188	"2,2',3,4',5,6,6'-heptachlorobiphenyl"	0.18	ng/g dwt	Surface sediment
1371	Insecticides	alpha-endosulfan	"6,9-methano-2,4,3-benzodioxathiepin,6,7,8,9,10,10-hexachloro-1,5,5a,6,9,9a-hexahydro-, 3-oxide, (3a,5ab,6a,9a,9ab)-"	0.19	ng/g dwt	Surface sediment
1371	PCB	"2,3,4,4',5-pentachlorobiphenyl (PCB 114)"	"1,2,3,4-tetrachloro-5-(4-chlorophenyl)benzene"	0.19	ng/g dwt	Surface sediment
1371	PCB	CL5-PCB-122	"2,3,3',4',5'-pentachlorobiphenyl"	0.19	ng/g dwt	Surface sediment
1371	PCB	"2,3,3',4,4',5,5'-heptachlorobiphenyl (PCB 189)"	"1,2,3,4-tetrachloro-5-(3,4,5-trichlorophenyl)benzene"	0.20	ng/g dwt	Surface sediment
1371	PCB	"2,3,3',4,4',5,5',6-octachlorobiphenyl (PCB 205)"	"1,2,3,4,5-pentachloro-6-(3,4,5-trichlorophenyl)benzene"	0.20	ng/g dwt	Surface sediment
1371	PCB	PCB 124	"2,3',4',5,5'-pentachlorobiphenyl"	0.20	ng/g dwt	Surface sediment
1371	PCB	"3,3',4,4'5-pentachlorobiphenyl (PCB 126)"	"1,2,3-trichloro-5-(3,4-dichlorophenyl)benzene"	0.21	ng/g dwt	Surface sediment
1371	Insecticides	Endrin aldehyde	"(2R,3R,4S,5S)-3,4,5,6,6,7-hexachloropentacyclo[6.3.0.0^{2,4}.0^{3,7}.0^{5,9}]undecane-10-carbaldehyde"	0.22	ng/g dwt	Surface sediment
1371	PCB	"2,2',3,3',4,5',6-heptachlorobiphenyl (PCB 175)"	"1,2,3,5-tetrachloro-4-(2,3,5-trichlorophenyl)benzene"	0.24	ng/g dwt	Surface sediment
1371	PCB	CL7-PCB-186	"2,2',3,4,5,6,6'-heptachlorobiphenyl"	0.24	ng/g dwt	Surface sediment
1371	PCB	PCB 173	"2,2',3,3',4,5,6-heptachlorobiphenyl"	0.25	ng/g dwt	Surface sediment
1371	PCB	"2,3,3',4,4',5',6-heptachlorobiphenyl (PCB 191)"	"1,2,3,5-tetrachloro-4-(3,4,5-trichlorophenyl)benzene"	0.25	ng/g dwt	Surface sediment
1371	Insecticides	"p,p'-methoxychlor (methoxychlor)"	"1-methoxy-4-[2,2,2-trichloro-1-(4-methoxyphenyl)ethyl]benzene"	0.26	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-57	"2,3,3',5-tetrachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-58	"2,3,3',5'-tetrachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1371	PCB	"2,2',3,3',4,4',5,6,6'-nonachlorobiphenyl (PCB 207)"	"1,2,3,4,5-pentachloro-6-(2,3,4,6-tetrachlorophenyl)benzene"	0.26	ng/g dwt	Surface sediment
1371	PCB	"2,2',3,3',4,5,5',6,6'-nonachlorobiphenyl (PCB 208)"	"1,2,3,4,5-pentachloro-6-(2,3,5,6-tetrachlorophenyl)benzene"	0.26	ng/g dwt	Surface sediment
1371	PCB	"2,2',3,3',4,5,5',6-octachlorobiphenyl (PCB 198)"	"1,2,3,4,5-pentachloro-6-(2,3,5-trichlorophenyl)benzene"	0.27	ng/g dwt	Surface sediment
1371	Insecticides	Heptachlor epoxide	"1,6,8,9,10,11,11-heptachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-eneHEPTACHLOR EPOXIDE"	0.27	ng/g dwt	Surface sediment
1371	PCB	PCB 34/23	"2,3',5'-trichlorobiphenyl/2,3,5-trichlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1371	PCB	"2,3',4-trichlorobiphenyl (PCB 25)"	"2,4-dichloro-1-(3-chlorophenyl)benzene"	0.30	ng/g dwt	Surface sediment
1371	PCB	PCB 125	"2,3',4',5',6-pentachlorobiphenyl"	0.30	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-78	"3,3',4,5-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1371	PCB	CL4-PCB-79	"3,3',4,5'-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1371	PCB	"3,4,4',5-tetrachlorobiphenyl (PCB 81)"	"3,4,4',5-tetrachlorobiphenyl"	0.31	ng/g dwt	Surface sediment
1371	PCB	CL3-PCB-36	"3,3',5-trichlorobiphenyl"	0.39	ng/g dwt	Surface sediment
1371	PCB	CL3-PCB-38	"3,4,5-trichlorobiphenyl"	0.39	ng/g dwt	Surface sediment
1371	Pesticides	Octachlorostyrene	"1,2,3,4,5-pentachloro-6-(trichloroethenyl)benzene"	0.41	ng/g dwt	Surface sediment
1371	PCB	"2,3,6/2,3',6-trichlorobiphenyl (PCB 24/27)"	"1,2,4-trichloro-3-phenylbenzene/1,3-dichloro-2-(3-chlorophenyl)benzene"	0.48	ng/g dwt	Surface sediment
1371	PCB	"2,2',6-trichlorobiphenyl (PCB 19)"	"1,3-dichloro-2-(2-chlorophenyl)benzene"	0.52	ng/g dwt	Surface sediment
1371	Pesticides	delta-benzene hexachloride OR delta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	0.82	ng/g dwt	Surface sediment
1371	Insecticides	Aldrin	"(1R,2R,3R,6S,7S,8S)-1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.1^{3,6}.0^{2,7}]dodeca-4,9-diene"	0.93	ng/g dwt	Surface sediment
1371	Insecticides	"p,p'-DDT (4,4'-DDT)"	"1-chloro-4-[2,2,2-trichloro-1-(4-chlorophenyl)ethyl]benzene"	1.29	ng/g dwt	Surface sediment
1371	Organochlorine	"o,p'-DDD (mitotane) (2,4'-DDD)"	"1-chloro-4-[2,2-dichloro-1-(2-chlorophenyl)ethyl]benzene"	1.79	ng/g dwt	Surface sediment
1371	Insecticides	Heptachlor	"1,5,7,8,9,10,10-heptachlorotricyclo[5.2.1.0^{2,6}]deca-3,8-diene"	2.35	ng/g dwt	Surface sediment
1371	Pesticides	Oxychlordane	"1,5,6,8,9,10,11,11-octachloro-4-oxatetracyclo[6.2.1.0^{2,7}.0^{3,5}]undec-9-ene"	29.10	ng/g dwt	Surface sediment
1371	Organochlorine	beta-benzene hexachloride OR beta-(hexachlorocyclohexane OR hexachlorane OR BHC OR HCH)	"1,2,3,4,5,6-hexachlorocyclohexane"	4.07	ng/g dwt	Surface sediment
1371	PCB	"2',3,4,4',5-pentachlorobiphenyl (PCB 123)"	"2,3',4,4',5'-pentachlorobiphenyl"	0.26	ng/g dwt	Surface sediment
1371	Metal	Aluminum total recoverable	Aluminum	31000.00	ｵg/g	Surface sediment
1371	Metal	Antimony total recoverable	Antimony	0.10	ｵg/g	Surface sediment
1371	Metal	Arsenic total recoverable	Arsenic	6.00	ｵg/g	Surface sediment
1371	Metal	Barium total recoverable	Barium	186.00	ｵg/g	Surface sediment
1371	Metal	Beryllium total recoverable	Beryllium	1.12	ｵg/g	Surface sediment
1371	Metal	Bismuth total recoverable	Bismuth	0.50	ｵg/g	Surface sediment
1371	Metal	Boron total recoverable	Boron	33.70	ｵg/g	Surface sediment
1371	Metal	Cadmium total recoverable	Cadmium	1.10	ｵg/g	Surface sediment
1371	Metal	Cesium total recoverable	Cesium	2.71	ｵg/g	Surface sediment
1371	Metal	Chromium total recoverable	Chromium	67.00	ｵg/g	Surface sediment
1371	Metal	Cobalt total recoverable	Cobalt	10.70	ｵg/g	Surface sediment
1371	Metal	Copper  total recoverable	Copper	73.00	ｵg/g	Surface sediment
1371	Metal	Gallium total recoverable	Gallium	9.76	ｵg/g	Surface sediment
1371	Metal	Germanium total recoverable	Germanium	0.65	ｵg/g	Surface sediment
1371	Metal	Iron total recoverable	Iron	32200.00	ｵg/g	Surface sediment
1371	Metal	Lead total recoverable	Lead	75.00	ｵg/g	Surface sediment
1371	Metal	Lithium total recoverable	Lithium	24.90	ｵg/g	Surface sediment
1371	Metal	Manganese total recoverable	Manganese	636.00	ｵg/g	Surface sediment
1371	Metal	Mercury total	Mercury	0.18	mg/kg	Surface sediment
1371	Metal	Molybdenum total recoverable	Molybdenum	0.50	ｵg/g	Surface sediment
1371	Metal	Nickel  total recoverable	Nickel	29.00	ｵg/g	Surface sediment
1371	Metal	Niobium total recoverable	Niobium	0.05	ｵg/g	Surface sediment
1371	Metal	Palladium total recoverable	Palladium	0.02	ｵg/g	Surface sediment
1371	Metal	Platinum total recoverable	Platinum	0.03	ｵg/g	Surface sediment
1371	Metal	Rhodium total recoverable	Rhodium	0.01	ｵg/g	Surface sediment
1371	Metal	Rubidium total recoverable	Rubidium	52.50	ｵg/g	Surface sediment
1371	Metal	Scandium total recoverable	Scandium	7.95	ｵg/g	Surface sediment
1371	Metal	Selenium total recoverable	Selenium	1.00	ｵg/g	Surface sediment
